#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
5	11460441	11461217	AT5G32169	0.0	+	11460441	11461217	0	1	776	11460440	cluster_2
3	13361797	13367722	AT3G32405	0.0	-	13361797	13367722	0	1	5925	13361796	cluster_2
1	14334140	14338177	AT1G38185	0.0	+	14334140	14338177	0	1	4037	14334139	cluster_2
5	11457959	11459621	AT5G32136	0.0	+	11457959	11459621	0	1	1662	11457958	cluster_2
4	3716881	3717567	AT4G06610	0.0	-	3716881	3717567	0	1	686	3716878	cluster_2
1	18850511	18854356	AT1G50860	0.0	-	18850511	18854356	0	1	3845	18850510	cluster_2
1	13799886	13801807	AT1G36560	0.0	-	13799886	13801807	0	1	1921	13799885	cluster_2
4	3482500	3484512	AT4G06559	0.0	-	3482500	3484512	0	1	2012	3482497	cluster_2
2	5621671	5622400	AT2G13480	0.0	-	5621671	5622400	0	1	729	5621666	cluster_2
1	16694926	16698219	AT1G43990	0.0	-	16694926	16698219	0	1	3293	16694925	cluster_2
4	3526422	3526831	AT4G06637	0.0	+	3526422	3526831	0	1	409	3526419	cluster_2
2	5600306	5605593	AT2G13460	0.0	-	5600306	5605593	0	1	5287	5600301	cluster_2
4	2159617	2160238	AT4G04398	0.0	+	2159617	2160238	0	1	621	2159615	cluster_2
2	4522602	4523297	AT2G11345	0.0	-	4522602	4523297	0	1	695	4522598	cluster_2
3	16101417	16106081	AT3G44500	0.0	+	16101417	16106081	0	1	4664	16101416	cluster_2
5	12373306	12373893	AT5G32900	0.0	-	12373306	12373893	0	1	587	12373305	cluster_2
2	3854086	3854814	AT2G10165	0.0	-	3854086	3854814	0	1	728	3854083	cluster_2
1	12407268	12409879	AT1G34090	0.0	+	12407268	12409879	0	1	2611	12407267	cluster_2
5	11218048	11223147	AT5G29574	0.0	+	11218048	11223147	0	1	5099	11218047	cluster_2
3	14772634	14773296	AT3G42700	0.0	+	14772634	14773296	0	1	662	14772633	cluster_2
5	15238555	15244741	AT5G38192	0.0	-	15238555	15244741	0	1	6186	15238554	cluster_2
4	1925652	1930396	AT4G04010	0.0	-	1925652	1930396	0	1	4744	1925651	cluster_2
5	7027773	7031290	AT5G20750	0.0	+	7027773	7031290	0	1	3517	7027766	cluster_2
2	3904098	3906674	AT2G10230	0.0	+	3904098	3906674	0	1	2576	3904095	cluster_2
4	4257797	4259253	AT4G07460	0.0	+	4257797	4259253	0	1	1456	4257793	cluster_2
3	15323338	15324286	AT3G43370	0.0	+	15323338	15324286	0	1	948	15323337	cluster_2
3	12305273	12308582	AT3G30713	0.0	-	12305273	12308582	0	1	3309	12305272	cluster_2
5	17597379	17605019	AT5G43800	0.0	+	17597379	17605019	0	1	7640	17597378	cluster_2
4	1786548	1787183	AT4G03825	0.0	+	1786548	1787183	0	1	635	1786547	cluster_2
5	11506492	11509806	AT5G31355	0.0	-	11506492	11509806	0	1	3314	11506491	cluster_2
3	13950958	13954678	AT3G33142	0.0	+	13950958	13954678	0	1	3720	13950957	cluster_2
4	3616619	3617357	AT4G06631	0.0	-	3616619	3617357	0	1	738	3616616	cluster_2
2	4278407	4281427	AT2G10860	0.0	-	4278407	4281427	0	1	3020	4278403	cluster_2
5	12213984	12220094	AT5G32580	0.0	+	12213984	12220094	0	1	6110	12213983	cluster_2
4	10540040	10541502	AT4G19280	0.0	-	10540040	10541502	0	1	1462	10540039	cluster_2
2	3062345	3064837	AT2G07380	0.0	+	3062345	3064837	0	1	2492	3062342	cluster_2
4	5953226	5958057	AT4G09400	0.0	-	5953226	5958057	0	1	4831	5953221	cluster_2
4	4336637	4339125	AT4G07522	0.0	+	4336637	4339125	0	1	2488	4336633	cluster_2
4	4715846	4719661	AT4G07915	0.0	-	4715846	4719661	0	1	3815	4715842	cluster_2
2	1883052	1887007	AT2G05200	0.0	+	1883052	1887007	0	1	3955	1883051	cluster_2
5	11085571	11086257	AT5G29034	0.0	+	11085571	11086257	0	1	686	11085570	cluster_2
5	11428290	11433594	AT5G31662	0.0	+	11428290	11433594	0	1	5304	11428289	cluster_2
3	13896073	13897796	AT3G33121	0.0	+	13896073	13897796	0	1	1723	13896072	cluster_2
3	14003225	14005209	AT3G33175	0.0	-	14003225	14005209	0	1	1984	14003224	cluster_2
5	13379836	13381935	AT5G35116	0.0	+	13379836	13381935	0	1	2099	13379835	cluster_2
2	3820974	3822999	AT2G10080	0.0	-	3820974	3822999	0	1	2025	3820971	cluster_2
4	3832288	3835071	AT4G06654	0.0	+	3832288	3835071	0	1	2783	3832285	cluster_2
4	3945668	3948238	AT4G06698	0.0	-	3945668	3948238	0	1	2570	3945665	cluster_2
5	15334173	15339896	AT5G38365	0.0	+	15334173	15339896	0	1	5723	15334172	cluster_2
4	6128688	6132598	AT4G09710	0.0	+	6128688	6132598	0	1	3910	6128682	cluster_2
4	3638798	3643477	AT4G06594	0.0	+	3638798	3643477	0	1	4679	3638795	cluster_2
5	10094411	10098508	AT5G28085	0.0	-	10094411	10098508	0	1	4097	10094410	cluster_2
1	11049583	11050729	AT1G30980	0.0	-	11049583	11050729	0	1	1146	11049582	cluster_2
5	12245006	12249415	AT5G32598	0.0	+	12245006	12249415	0	1	4409	12245005	cluster_2
3	12723412	12724422	AT3G31360	0.0	-	12723412	12724422	0	1	1010	12723411	cluster_2
4	4835509	4835941	AT4G08013	0.0	+	4835509	4835941	0	1	432	4835505	cluster_2
5	8718571	8723552	AT5G25205	0.0	-	8718571	8723552	0	1	4981	8718563	cluster_2
5	14512231	14517109	AT5G36860	0.0	-	14512231	14517109	0	1	4878	14512230	cluster_2
1	14594407	14598190	AT1G39190	0.0	-	14594407	14598190	0	1	3783	14594406	cluster_2
4	10541543	10541967	AT4G19290	0.0	-	10541543	10541967	0	1	424	10541542	cluster_2
5	10463556	10467339	AT5G28495	0.0	+	10463556	10467339	0	1	3783	10463555	cluster_2
1	16081065	16084787	AT1G42718	0.0	+	16081065	16084787	0	1	3722	16081064	cluster_2
2	2625043	2628033	AT2G06580	0.0	+	2625043	2628033	0	1	2990	2625041	cluster_2
5	17851014	17851727	AT5G44313	0.0	+	17851014	17851727	0	1	713	17851013	cluster_2
2	6337066	6337758	AT2G14774	0.0	+	6337066	6337758	0	1	692	6337060	cluster_2
1	12720886	12721377	AT1G34730	0.0	-	12720886	12721377	0	1	491	12720885	cluster_2
2	5469693	5470750	AT2G13190	0.0	-	5469693	5470750	0	1	1057	5469688	cluster_2
4	4321375	4325195	AT4G07517	0.0	+	4321375	4325195	0	1	3820	4321371	cluster_2
1	15610591	15615111	AT1G41835	0.0	-	15610591	15615111	0	1	4520	15610590	cluster_2
4	3136680	3137837	AT4G06496	0.0	+	3136680	3137837	0	1	1157	3136677	cluster_2
5	11316709	11318967	AT5G29890	0.0	+	11316709	11318967	0	1	2258	11316708	cluster_2
3	15161434	15162615	AT3G43158	0.0	+	15161434	15162615	0	1	1181	15161433	cluster_2
4	3598434	3603301	AT4G06588	0.0	+	3598434	3603301	0	1	4867	3598431	cluster_2
5	13148459	13152499	AT5G34863	0.0	+	13148459	13152499	0	1	4040	13148458	cluster_2
3	12175446	12176849	AT3G30585	0.0	+	12175446	12176849	0	1	1403	12175445	cluster_2
2	5306622	5312751	AT2G12930	0.0	+	5306622	5312751	0	1	6129	5306617	cluster_2
3	12112100	12112689	AT3G30470	0.0	-	12112100	12112689	0	1	589	12112099	cluster_2
5	13543157	13544446	AT5G35336	0.0	+	13543157	13544446	0	1	1289	13543156	cluster_2
2	2468808	2470893	AT2G06270	0.0	+	2468808	2470893	0	1	2085	2468806	cluster_2
3	14235495	14242638	AT3G42052	0.0	+	14235495	14242638	0	1	7143	14235494	cluster_2
5	13278167	13278445	AT5G35020	0.0	+	13278167	13278445	0	1	278	13278166	cluster_2
4	4288710	4291409	AT4G07495	0.0	-	4288710	4291409	0	1	2699	4288706	cluster_2
4	5943640	5946070	AT4G09370	0.0	+	5943640	5946070	0	1	2430	5943635	cluster_2
3	13943130	13945162	AT3G33139	0.0	-	13943130	13945162	0	1	2032	13943129	cluster_2
4	3479355	3481490	AT4G06558	0.0	+	3479355	3481490	0	1	2135	3479352	cluster_2
4	5008113	5010738	AT4G08099	0.0	-	5008113	5010738	0	1	2625	5008108	cluster_2
4	10547772	10549252	AT4G19310	0.0	-	10547772	10549252	0	1	1480	10547771	cluster_2
4	3313836	3316544	AT4G06525	0.0	-	3313836	3316544	0	1	2708	3313833	cluster_2
2	5972313	5974278	AT2G14150	0.0	-	5972313	5974278	0	1	1965	5972308	cluster_2
2	2720745	2723009	AT2G06810	0.0	-	2720745	2723009	0	1	2264	2720743	cluster_2
2	2006873	2009701	AT2G05490	0.0	-	2006873	2009701	0	1	2828	2006871	cluster_2
1	15786432	15789561	AT1G42290	0.0	+	15786432	15789561	0	1	3129	15786431	cluster_2
4	9796096	9797242	AT4G17587	0.0	-	9796096	9797242	0	1	1146	9796087	cluster_2
5	10645026	10646093	AT5G28637	0.0	-	10645026	10646093	0	1	1067	10645025	cluster_2
2	6566709	6571383	AT2G15140	0.0	+	6566709	6571383	0	1	4674	6566703	cluster_2
2	3639603	3646073	AT2G09187	0.0	-	3639603	3646073	0	1	6470	3639600	cluster_2
4	9509676	9511760	AT4G16910	0.0	-	9509676	9511760	0	1	2084	9509667	cluster_2
2	3836126	3837892	AT2G10130	0.0	-	3836126	3837892	0	1	1766	3836123	cluster_2
5	10111393	10114354	AT5G28120	0.0	+	10111393	10114354	0	1	2961	10111392	cluster_2
1	15685411	15695693	AT1G41930	0.0	+	15685411	15695693	0	1	10282	15685410	cluster_2
1	13832106	13835564	AT1G36620	0.0	-	13832106	13835564	0	1	3458	13832105	cluster_2
1	15869107	15871453	AT1G42410	0.0	+	15869107	15871453	0	1	2346	15869106	cluster_2
5	12190079	12192625	AT5G32520	0.0	+	12190079	12192625	0	1	2546	12190078	cluster_2
5	22002219	22006640	AT5G54203	0.0	-	22002219	22006640	0	1	4421	22002217	cluster_2
5	13532432	13536037	AT5G35332	0.0	+	13532432	13536037	0	1	3605	13532431	cluster_2
3	12476150	12477890	AT3G30800	0.0	-	12476150	12477890	0	1	1740	12476149	cluster_2
2	7290104	7290952	AT2G16820	0.0	-	7290104	7290952	0	1	848	7290097	cluster_2
3	16039319	16039600	AT3G44390	0.0	-	16039319	16039600	0	1	281	16039318	cluster_2
1	11753254	11754123	AT1G32505	0.0	+	11753254	11754123	0	1	869	11753253	cluster_2
2	2678827	2681289	AT2G06720	0.0	-	2678827	2681289	0	1	2462	2678825	cluster_2
3	13495365	13498632	AT3G32950	0.0	-	13495365	13498632	0	1	3267	13495364	cluster_2
2	2681659	2685131	AT2G06740	0.0	-	2681659	2685131	0	1	3472	2681657	cluster_2
5	11128470	11129537	AT5G29060	0.0	-	11128470	11129537	0	1	1067	11128469	cluster_2
3	13878668	13881307	AT3G33112	0.0	+	13878668	13881307	0	1	2639	13878667	cluster_2
5	23135525	23139406	AT5G57126	0.0	-	23135525	23139406	0	1	3881	23135523	cluster_2
3	12509270	12510646	AT3G30815	0.0	+	12509270	12510646	0	1	1376	12509269	cluster_2
3	15307272	15312506	AT3G43357	0.0	+	15307272	15312506	0	1	5234	15307271	cluster_2
5	12265317	12267974	AT5G32616	0.0	+	12265317	12267974	0	1	2657	12265316	cluster_2
4	4460313	4462897	AT4G07668	0.0	-	4460313	4462897	0	1	2584	4460309	cluster_2
3	15326264	15330946	AT3G43390	0.0	-	15326264	15330946	0	1	4682	15326263	cluster_2
2	5479272	5481200	AT2G13240	0.0	+	5479272	5481200	0	1	1928	5479267	cluster_2
1	11503576	11507662	AT1G31993	0.0	+	11503576	11507662	0	1	4086	11503575	cluster_2
1	19378143	19378487	AT1G52090	0.0	-	19378143	19378487	0	1	344	19378142	cluster_2
2	6335392	6336075	AT2G14772	0.0	+	6335392	6336075	0	1	683	6335386	cluster_2
1	15214280	15215365	AT1G40125	0.0	+	15214280	15215365	0	1	1085	15214279	cluster_2
1	11818034	11818279	AT1G32680	0.0	+	11818034	11818279	0	1	245	11818033	cluster_2
3	12982726	12983028	AT3G31996	0.0	+	12982726	12983028	0	1	302	12982725	cluster_2
3	12004587	12007067	AT3G30396	0.0	+	12004587	12007067	0	1	2480	12004586	cluster_2
3	11793902	11797216	AT3G30170	0.0	+	11793902	11797216	0	1	3314	11793901	cluster_2
4	4124213	4126048	AT4G07327	0.0	-	4124213	4126048	0	1	1835	4124209	cluster_2
3	14171525	14172161	AT3G41345	0.0	-	14171525	14172161	0	1	636	14171524	cluster_2
1	15579817	15580557	AT1G41810	0.0	-	15579817	15580557	0	1	740	15579816	cluster_2
4	2171191	2174337	AT4G04405	0.0	-	2171191	2174337	0	1	3146	2171189	cluster_2
3	12346922	12348706	AT3G30722	0.0	+	12346922	12348706	0	1	1784	12346921	cluster_2
4	1673685	1679372	AT4G03770	0.0	-	1673685	1679372	0	1	5687	1673684	cluster_2
5	11653108	11654329	AT5G31668	0.0	+	11653108	11654329	0	1	1221	11653107	cluster_2
3	12698079	12700757	AT3G31340	0.0	+	12698079	12700757	0	1	2678	12698078	cluster_2
1	13606640	13607930	AT1G36225	0.0	+	13606640	13607930	0	1	1290	13606639	cluster_2
2	3067148	3067740	AT2G07390	0.0	+	3067148	3067740	0	1	592	3067145	cluster_2
3	12295250	12295639	AT3G30712	0.0	+	12295250	12295639	0	1	389	12295249	cluster_2
5	10846899	10853413	AT5G28826	0.0	+	10846899	10853413	0	1	6514	10846898	cluster_2
2	2278835	2282788	AT2G05935	0.0	+	2278835	2282788	0	1	3953	2278833	cluster_2
1	13006356	13007926	AT1G35380	0.0	-	13006356	13007926	0	1	1570	13006355	cluster_2
2	4489160	4490694	AT2G11290	0.0	+	4489160	4490694	0	1	1534	4489156	cluster_2
1	17035871	17038630	AT1G45070	0.0	+	17035871	17038630	0	1	2759	17035870	cluster_2
1	13625930	13628052	AT1G36260	0.0	-	13625930	13628052	0	1	2122	13625929	cluster_2
4	3644185	3646515	AT4G06595	0.0	+	3644185	3646515	0	1	2330	3644182	cluster_2
3	11514936	11517766	AT3G29648	0.0	+	11514936	11517766	0	1	2830	11514935	cluster_2
5	11439255	11439476	AT5G31932	0.0	+	11439255	11439476	0	1	221	11439254	cluster_2
5	13214696	13219362	AT5G34900	0.0	-	13214696	13219362	0	1	4666	13214695	cluster_2
4	5951916	5952888	AT4G09390	0.0	+	5951916	5952888	0	1	972	5951911	cluster_2
2	2001506	2002195	AT2G05460	0.0	+	2001506	2002195	0	1	689	2001504	cluster_2
1	16085799	16088273	AT1G42727	0.0	+	16085799	16088273	0	1	2474	16085798	cluster_2
4	10549348	10552972	AT4G19320	0.0	-	10549348	10552972	0	1	3624	10549347	cluster_2
2	2685970	2687731	AT2G06750	0.0	-	2685970	2687731	0	1	1761	2685968	cluster_2
4	4837021	4838089	AT4G08016	0.0	+	4837021	4838089	0	1	1068	4837017	cluster_2
3	15044566	15046814	AT3G43000	0.0	-	15044566	15046814	0	1	2248	15044565	cluster_2
2	2832083	2836514	AT2G06920	0.0	+	2832083	2836514	0	1	4431	2832081	cluster_2
2	5272006	5273463	AT2G12840	0.0	+	5272006	5273463	0	1	1457	5272001	cluster_2
3	14645107	14646442	AT3G42540	0.0	+	14645107	14646442	0	1	1335	14645106	cluster_2
4	3160062	3165128	AT4G06500	0.0	+	3160062	3165128	0	1	5066	3160059	cluster_2
4	4135467	4139522	AT4G07334	0.0	+	4135467	4139522	0	1	4055	4135463	cluster_2
5	9995665	9999232	AT5G27965	0.0	-	9995665	9999232	0	1	3567	9995656	cluster_2
3	14543380	14544510	AT3G42430	0.0	+	14543380	14544510	0	1	1130	14543379	cluster_2
3	12697412	12697778	AT3G31330	0.0	-	12697412	12697778	0	1	366	12697411	cluster_2
3	20305300	20309796	AT3G54823	0.0	-	20305300	20309796	0	1	4496	20305298	cluster_2
2	5328294	5329084	AT2G12960	0.0	+	5328294	5329084	0	1	790	5328289	cluster_2
5	11197050	11201681	AT5G29562	0.0	+	11197050	11201681	0	1	4631	11197049	cluster_2
3	14017703	14019028	AT3G33185	0.0	+	14017703	14019028	0	1	1325	14017702	cluster_2
4	5946583	5950874	AT4G09380	0.0	-	5946583	5950874	0	1	4291	5946578	cluster_2
3	13245762	13249019	AT3G32295	0.0	+	13245762	13249019	0	1	3257	13245761	cluster_2
2	3838422	3840953	AT2G10140	0.0	+	3838422	3840953	0	1	2531	3838419	cluster_2
5	11412727	11415675	AT5G31032	0.0	+	11412727	11415675	0	1	2948	11412726	cluster_2
2	5024030	5026208	AT2G12410	0.0	-	5024030	5026208	0	1	2178	5024025	cluster_2
1	19375642	19378214	AT1G52087	0.0	+	19375642	19378214	0	1	2572	19375641	cluster_2
1	16730937	16735967	AT1G44045	0.0	-	16730937	16735967	0	1	5030	16730936	cluster_2
2	2220295	2220915	AT2G05820	0.0	-	2220295	2220915	0	1	620	2220293	cluster_2
5	10160233	10160736	AT5G28176	0.0	-	10160233	10160736	0	1	503	10160232	cluster_2
5	12571678	12577071	AT5G33306	0.0	+	12571678	12577071	0	1	5393	12571677	cluster_2
2	3849328	3852601	AT2G10160	0.0	-	3849328	3852601	0	1	3273	3849325	cluster_2
3	14851876	14852568	AT3G42740	0.0	+	14851876	14852568	0	1	692	14851875	cluster_2
3	9613765	9618497	AT3G26260	0.0	+	9613765	9618497	0	1	4732	9613756	cluster_2
1	14924035	14924676	AT1G40084	0.0	+	14924035	14924676	0	1	641	14924034	cluster_2
2	7067496	7068347	AT2G16320	0.0	+	7067496	7068347	0	1	851	7067489	cluster_2
4	2208776	2210863	AT4G04430	0.0	-	2208776	2210863	0	1	2087	2208774	cluster_2
3	12760805	12762223	AT3G31390	0.0	-	12760805	12762223	0	1	1418	12760804	cluster_2
1	16240477	16244557	AT1G43150	0.0	+	16240477	16244557	0	1	4080	16240476	cluster_2
2	5631322	5635386	AT2G13520	0.0	-	5631322	5635386	0	1	4064	5631317	cluster_2
2	6113841	6119183	AT2G14400	0.0	+	6113841	6119183	0	1	5342	6113835	cluster_2
1	8793821	8797942	AT1G24967	0.0	-	8793821	8797942	0	1	4121	8793813	cluster_2
3	13980394	13982869	AT3G33166	0.0	-	13980394	13982869	0	1	2475	13980393	cluster_2
3	10978068	10978935	AT3G28955	0.0	-	10978068	10978935	0	1	867	10978067	cluster_2
2	5967178	5971487	AT2G14140	0.0	+	5967178	5971487	0	1	4309	5967173	cluster_2
3	14030705	14035993	AT3G33193	0.0	+	14030705	14035993	0	1	5288	14030704	cluster_2
1	13174552	13175390	AT1G35640	0.0	+	13174552	13175390	0	1	838	13174551	cluster_2
4	2043905	2045173	AT4G04245	0.0	-	2043905	2045173	0	1	1268	2043903	cluster_2
3	12825337	12827347	AT3G31490	0.0	-	12825337	12827347	0	1	2010	12825336	cluster_2
3	12485527	12487452	AT3G30803	0.0	-	12485527	12487452	0	1	1925	12485526	cluster_2
5	18476996	18479429	AT5G45576	0.0	-	18476996	18479429	0	1	2433	18476995	cluster_2
1	16746726	16750580	AT1G44070	0.0	-	16746726	16750580	0	1	3854	16746725	cluster_2
3	12200801	12202177	AT3G30650	0.0	+	12200801	12202177	0	1	1376	12200800	cluster_2
5	11175677	11176666	AT5G29436	0.0	-	11175677	11176666	0	1	989	11175676	cluster_2
2	4812743	4818142	AT2G11940	0.0	-	4812743	4818142	0	1	5399	4812739	cluster_2
2	3536601	3537580	AT2G07700	0.0	+	3536601	3537580	0	1	979	3536598	cluster_2
5	11587319	11589681	AT5G30470	0.0	+	11587319	11589681	0	1	2362	11587318	cluster_2
2	5145949	5146475	AT2G12620	0.0	+	5145949	5146475	0	1	526	5145944	cluster_2
4	5491697	5494054	AT4G08610	0.0	-	5491697	5494054	0	1	2357	5491692	cluster_2
5	12192828	12193774	AT5G32525	0.0	-	12192828	12193774	0	1	946	12192827	cluster_2
1	12668425	12673094	AT1G34600	0.0	-	12668425	12673094	0	1	4669	12668424	cluster_2
2	2005388	2006337	AT2G05480	0.0	-	2005388	2006337	0	1	949	2005386	cluster_2
1	17039235	17040180	AT1G45080	0.0	+	17039235	17040180	0	1	945	17039234	cluster_2
3	12114452	12114991	AT3G30480	0.0	+	12114452	12114991	0	1	539	12114451	cluster_2
2	3813289	3813651	AT2G10050	0.0	-	3813289	3813651	0	1	362	3813286	cluster_2
2	2484910	2485731	AT2G06296	0.0	+	2484910	2485731	0	1	821	2484908	cluster_2
2	4913282	4914238	AT2G12250	0.0	-	4913282	4914238	0	1	956	4913278	cluster_2
5	14022866	14023024	AT5G35880	0.0	-	14022866	14023024	0	1	158	14022865	cluster_2
2	6778957	6783018	AT2G15540	0.0	-	6778957	6783018	0	1	4061	6778951	cluster_2
3	12762661	12766244	AT3G31395	0.0	+	12762661	12766244	0	1	3583	12762660	cluster_2
5	10791040	10793514	AT5G28765	0.0	-	10791040	10793514	0	1	2474	10791039	cluster_2
4	3138929	3144238	AT4G06497	0.0	-	3138929	3144238	0	1	5309	3138926	cluster_2
2	7293623	7294681	AT2G16832	0.0	+	7293623	7294681	0	1	1058	7293616	cluster_2
4	2076832	2077361	AT4G04293	0.0	+	2076832	2077361	0	1	529	2076830	cluster_2
3	12077917	12081875	AT3G30440	0.0	+	12077917	12081875	0	1	3958	12077916	cluster_2
4	4541189	4542994	AT4G07742	0.0	-	4541189	4542994	0	1	1805	4541185	cluster_2
2	4366856	4370211	AT2G11020	0.0	-	4366856	4370211	0	1	3355	4366852	cluster_2
2	2051569	2053475	AT2G05570	0.0	-	2051569	2053475	0	1	1906	2051567	cluster_2
3	16175446	16180455	AT3G44605	0.0	+	16175446	16180455	0	1	5009	16175445	cluster_2
3	11558897	11560688	AT3G29727	0.0	-	11558897	11560688	0	1	1791	11558896	cluster_2
5	11054697	11056812	AT5G29024	0.0	-	11054697	11056812	0	1	2115	11054696	cluster_2
1	29478504	29479108	AT1G78355	0.0	-	29478504	29479108	0	1	604	29478502	cluster_2
2	2475752	2484523	AT2G06290	0.0	+	2475752	2484523	0	1	8771	2475750	cluster_2
2	3559149	3561620	AT2G07791	0.0	-	3559149	3561620	0	1	2471	3559146	cluster_2
2	5033540	5040002	AT2G12440	0.0	+	5033540	5040002	0	1	6462	5033535	cluster_2
5	11434337	11436213	AT5G31752	0.0	-	11434337	11436213	0	1	1876	11434336	cluster_2
4	2860476	2861486	AT4G05583	0.0	+	2860476	2861486	0	1	1010	2860474	cluster_2
2	2803448	2804634	AT2G06902	0.0	+	2803448	2804634	0	1	1186	2803446	cluster_2
3	13429387	13430063	AT3G32903	0.0	+	13429387	13430063	0	1	676	13429386	cluster_2
3	13109258	13113938	AT3G32115	0.0	+	13109258	13113938	0	1	4680	13109257	cluster_2
2	2713393	2716565	AT2G06790	0.0	+	2713393	2716565	0	1	3172	2713391	cluster_2
2	4950517	4955797	AT2G12330	0.0	+	4950517	4955797	0	1	5280	4950513	cluster_2
5	10662404	10666310	AT5G28641	0.0	-	10662404	10666310	0	1	3906	10662403	cluster_2
2	3687672	3691747	AT2G09830	0.0	-	3687672	3691747	0	1	4075	3687669	cluster_2
1	13913605	13914682	AT1G36750	0.0	+	13913605	13914682	0	1	1077	13913604	cluster_2
2	4468250	4470655	AT2G11235	0.0	+	4468250	4470655	0	1	2405	4468246	cluster_2
5	12300332	12301534	AT5G32628	0.0	-	12300332	12301534	0	1	1202	12300331	cluster_2
3	14055707	14056099	AT3G33572	0.0	-	14055707	14056099	0	1	392	14055706	cluster_2
1	10153543	10154701	AT1G29075	0.0	+	10153543	10154701	0	1	1158	10153542	cluster_2
3	12374580	12378046	AT3G30743	0.0	+	12374580	12378046	0	1	3466	12374579	cluster_2
5	10114433	10114780	AT5G28130	0.0	-	10114433	10114780	0	1	347	10114432	cluster_2
1	16531128	16533402	AT1G43763	0.0	+	16531128	16533402	0	1	2274	16531127	cluster_2
2	3658229	3659011	AT2G09790	0.0	+	3658229	3659011	0	1	782	3658226	cluster_2
1	16090061	16090544	AT1G42736	0.0	+	16090061	16090544	0	1	483	16090060	cluster_2
4	4331915	4332673	AT4G07519	0.0	+	4331915	4332673	0	1	758	4331911	cluster_2
4	5262299	5262867	AT4G08336	0.0	+	5262299	5262867	0	1	568	5262294	cluster_2
4	5753161	5755360	AT4G08970	0.0	-	5753161	5755360	0	1	2199	5753156	cluster_2
3	14853372	14854029	AT3G42750	0.0	+	14853372	14854029	0	1	657	14853371	cluster_2
2	3943496	3944667	AT2G10270	0.0	+	3943496	3944667	0	1	1171	3943493	cluster_2
2	3842808	3844396	AT2G10150	0.0	-	3842808	3844396	0	1	1588	3842805	cluster_2
5	10547746	10553612	AT5G28545	0.0	-	10547746	10553612	0	1	5866	10547745	cluster_2
3	13161120	13161444	AT3G32176	0.0	+	13161120	13161444	0	1	324	13161119	cluster_2
5	10439271	10439966	AT5G28482	0.0	+	10439271	10439966	0	1	695	10439270	cluster_2
1	15852693	15854979	AT1G42380	0.0	-	15852693	15854979	0	1	2286	15852692	cluster_2
4	3710836	3716142	AT4G06609	0.0	-	3710836	3716142	0	1	5306	3710833	cluster_2
2	3920936	3925848	AT2G10250	0.0	+	3920936	3925848	0	1	4912	3920933	cluster_2
5	10433337	10438292	AT5G28480	0.0	+	10433337	10438292	0	1	4955	10433336	cluster_2
3	12504367	12507970	AT3G30814	0.0	+	12504367	12507970	0	1	3603	12504366	cluster_2
2	2002870	2003564	AT2G05470	0.0	+	2002870	2003564	0	1	694	2002868	cluster_2
2	4375864	4379651	AT2G11040	0.0	-	4375864	4379651	0	1	3787	4375860	cluster_2
1	16296360	16297391	AT1G43220	0.0	+	16296360	16297391	0	1	1031	16296359	cluster_2
5	12427569	12428243	AT5G33100	0.0	+	12427569	12428243	0	1	674	12427568	cluster_2
1	16330759	16332502	AT1G43280	0.0	+	16330759	16332502	0	1	1743	16330758	cluster_2
3	13816642	13817171	AT3G33080	0.0	-	13816642	13817171	0	1	529	13816641	cluster_2
3	13160004	13161119	AT3G32172	0.0	+	13160004	13161119	0	1	1115	13160003	cluster_2
1	12722224	12728189	AT1G34740	0.0	-	12722224	12728189	0	1	5965	12722223	cluster_2
